date,latitude,longitude,name,d2m,t2m,swvl1,jumlah_hotspot,frp
2024-04-17,4.300000000000008,97.89999999999978,Aceh,25.362450000000024,28.17900000000003,0.47797284,0,0.0
2024-04-12,5.200000000000005,96.99999999999984,Aceh,23.638800000000003,30.32403000000005,0.2914298,0,0.0
2023-09-18,4.600000000000007,96.79999999999984,Aceh,17.636130000000037,22.8073,0.4601397,0,0.0
2023-03-29,3.4000000000000083,97.4999999999998,Aceh,15.756680000000015,22.207570000000032,0.41160148,0,0.0
2024-10-28,2.700000000000008,97.79999999999978,Aceh,22.39733000000001,29.15978000000001,0.30897957,0,0.0
2023-11-02,2.700000000000008,97.89999999999978,Aceh,24.45867000000004,27.44598000000002,0.4120963,0,0.0
2024-06-09,4.1000000000000085,96.99999999999984,Aceh,17.657129999999995,24.78845000000001,0.36145672,0,0.0
2023-08-29,4.000000000000009,96.69999999999985,Aceh,22.41512,25.059960000000046,0.3910784,0,0.0
2024-06-21,4.500000000000007,96.99999999999984,Aceh,18.26162000000005,22.46130000000005,0.3747515,0,0.0
2023-08-31,5.500000000000004,95.59999999999992,Aceh,21.585500000000025,29.262020000000007,0.40182278,1,5.22
2023-08-26,2.200000000000008,97.19999999999982,Aceh,23.584280000000035,26.50073000000004,0.34105137,0,0.0
2023-02-08,2.5000000000000075,96.19999999999987,Aceh,23.488580000000013,27.8399,0.20901926,0,0.0
2023-10-31,5.500000000000004,95.59999999999992,Aceh,22.959220000000016,26.09905000000004,0.4861341,0,0.0
2023-10-28,2.900000000000008,97.6999999999998,Aceh,23.34835000000004,27.10137000000003,0.41064453,0,0.0
2023-05-30,5.000000000000005,95.49999999999991,Aceh,22.8322,26.096000000000004,0.35707092,0,0.0
2024-04-01,5.000000000000005,95.59999999999992,Aceh,20.987120000000004,24.84872000000001,0.4141148,0,0.0
2024-04-30,4.1000000000000085,96.59999999999984,Aceh,25.68478000000005,27.52440000000001,0.4743565,0,0.0
2024-06-03,3.000000000000008,97.89999999999978,Aceh,23.134900000000016,29.05065000000002,0.38484845,0,0.0
2024-07-24,5.000000000000005,96.29999999999988,Aceh,14.562070000000006,23.889030000000048,0.29735675,0,0.0
2024-04-21,5.500000000000004,95.6999999999999,Aceh,22.70430000000005,28.13638000000003,0.4291142,0,0.0
2024-12-19,4.400000000000008,97.19999999999982,Aceh,21.78448000000003,22.094420000000014,0.4288853,0,0.0
2023-01-02,4.300000000000008,97.99999999999976,Aceh,21.90887000000004,26.322080000000028,0.4186336,0,0.0
2023-03-31,4.200000000000008,97.99999999999976,Aceh,21.847620000000006,28.877250000000004,0.44557407,0,0.0
2023-06-23,4.500000000000007,96.59999999999984,Aceh,18.011220000000037,23.03137000000004,0.3522012,0,0.0
2023-10-26,4.000000000000009,96.89999999999984,Aceh,20.52633000000003,22.34814,0.42220196,0,0.0
2023-12-25,4.800000000000006,97.2999999999998,Aceh,24.248500000000035,25.218230000000005,0.42671204,0,0.0
2024-11-30,4.200000000000008,96.39999999999986,Aceh,23.025630000000035,27.205070000000035,0.39075142,0,0.0
2023-05-27,4.800000000000006,96.29999999999988,Aceh,19.487480000000005,25.02950000000004,0.3946555,0,0.0
